loan_amount,loan_term,interest_rate,annual_income,debt_to_income_ratio,credit_score,employment_length,num_credit_lines,num_derogatory_marks,home_ownership,loan_purpose,verification_status,default,monthly_payment,debt_burden,credit_utilization_risk,loan_to_income,payment_to_income,risk_score_raw
6243.97,12,7.81,65385.91,2.78,850,1.9,27,0,MORTGAGE,debt_consolidation,Not Verified,0,542.6047658945746,15147.735816666667,0.0,0.09549412098111046,0.09958196178251393,0.03278152951158473
68036.05,48,13.3,108345.85,15.97,669,12.7,9,1,MORTGAGE,debt_consolidation,Source Verified,0,1835.383534578497,144190.26870833334,0.3290909090909091,0.6279525242545053,0.20328053557143133,0.255251538405628
21913.42,60,24.54,33595.99,29.83,844,0.5,30,3,RENT,other,Verified,0,637.2916783098943,83514.03180833333,0.010909090909090868,0.6522629635263018,0.22763133754113907,0.2890329822389624
96301.68,60,15.93,131216.0,25.2,663,9.5,3,0,MORTGAGE,other,Source Verified,0,2338.2894887855086,275553.6,0.33999999999999997,0.7339172052188757,0.21384186277150732,0.2891041862771507
19122.96,60,20.69,139854.4,11.51,703,11.0,15,1,MORTGAGE,home_improvement,Source Verified,0,514.0111895245917,134143.67866666664,0.2672727272727272,0.13673477559519043,0.04410397008814239,0.22867418488760208
44389.29,24,21.19,88161.36,20.03,514,11.3,4,0,RENT,debt_consolidation,Verified,0,2285.1172613756858,147156.00340000002,0.6109090909090908,0.5035005131499787,0.3110365713109261,0.3931401722826077
13108.22,12,26.09,191796.1,43.66,538,29.4,13,1,RENT,car,Not Verified,0,1252.80420988116,697818.1438333333,0.5672727272727273,0.0683445596651861,0.07838350476664499,0.4926604716887857
99703.05,48,13.12,177350.41,40.16,379,9.1,6,2,OWN,debt_consolidation,Source Verified,0,2680.7251996815985,593532.7054666666,0.8563636363636363,0.5621811080109711,0.1813849902922648,0.5576791050898324
52708.53,24,22.18,147429.36,4.31,753,8.0,20,3,OWN,debt_consolidation,Not Verified,0,2739.1087495204756,52951.71179999999,0.1763636363636364,0.357517186535979,0.2229495196495848,0.23070055802556455
61561.58,36,29.04,148457.37,44.84,812,3.9,17,0,MORTGAGE,debt_consolidation,Verified,0,2581.1218377131718,554735.7059000001,0.06909090909090909,0.41467513536040684,0.20863539514783308,0.3280386910299349
11372.27,48,23.26,65432.31,3.18,643,15.3,23,0,MORTGAGE,debt_consolidation,Verified,0,366.1198805360172,17339.56215,0.37636363636363634,0.1738020558956271,0.06714478774220574,0.2247317515014933
76246.24,48,17.25,138226.74,32.58,489,4.6,5,1,RENT,debt_consolidation,Verified,0,2209.962639285018,375285.5991,0.6563636363636364,0.5516026783240349,0.19185543746036565,0.4536628164733093
24941.03,48,20.77,55677.13,15.6,385,18.5,30,0,RENT,debt_consolidation,Verified,0,769.234236573409,72380.26899999999,0.8454545454545455,0.4479582550321829,0.16579178630221977,0.4405682695393129
90315.16,60,23.49,45920.58,35.26,446,4.7,15,1,MORTGAGE,debt_consolidation,Not Verified,1,2571.517027824654,134929.9709,0.7345454545454546,1.9667687124160889,0.671990735611263,0.5651666493187021
24488.27,48,20.31,199904.22,15.68,440,17.3,8,1,RENT,home_improvement,Verified,0,749.2375501990708,261208.1808,0.7454545454545455,0.12250001525730672,0.04497579191869411,0.41198000343429364
23115.33,12,5.42,132027.67,59.1,637,24.8,25,0,RENT,home_improvement,Verified,0,1983.2970040757891,650236.2747500001,0.3872727272727273,0.17507943600004452,0.18026194091669928,0.4015016486371245
8472.22,48,9.87,97577.82,18.58,820,1.3,5,2,OWN,debt_consolidation,Not Verified,0,214.34883782053268,151082.9913,0.054545454545454564,0.08682526418401229,0.02636035580469406,0.15862361133804517
49846.36,60,25.26,71869.61,14.52,327,12.6,24,0,OWN,other,Source Verified,1,1470.6643891614892,86962.2281,0.9509090909090909,0.6935665853759329,0.24555542558165921,0.49891372437634773
58659.91,48,11.82,128705.68,16.71,301,13.8,13,8,RENT,debt_consolidation,Verified,0,1539.5612309632993,179222.6594,0.9981818181818182,0.4557678417922193,0.14354249767034052,0.6206228861306703
11242.32,36,23.29,28926.83,53.79,630,23.7,1,2,MORTGAGE,debt_consolidation,Not Verified,1,436.8881661570121,129664.51547500001,0.4,0.38864680298532533,0.1812385938550524,0.4954088593855052
78675.12,36,14.3,37042.58,38.17,456,14.0,1,2,OWN,debt_consolidation,Verified,1,2700.406886259474,117826.27321666667,0.7163636363636363,2.1239103755731916,0.8748009084441118,0.5744490302383506
48062.44,60,18.05,25914.21,43.84,784,17.0,7,0,RENT,home_improvement,Not Verified,0,1221.7777525219517,94673.2472,0.12,1.8546750991058576,0.5657642285936334,0.3334430895260301
54817.08,12,6.7,109850.57,55.08,480,23.7,22,4,MORTGAGE,debt_consolidation,Verified,0,4735.565732321806,504214.11630000005,0.6727272727272727,0.49901498007702644,0.5173099128011959,0.6034855367346651
46872.46,12,9.53,128109.19,54.71,459,16.8,5,2,MORTGAGE,debt_consolidation,Source Verified,1,4110.5949689452145,584071.1487416667,0.7109090909090909,0.3658789818279235,0.38503982132228437,0.5734004972837436
43072.49,24,28.93,31246.36,44.34,448,10.7,14,0,RENT,home_improvement,Source Verified,1,2384.6446317109603,115455.30020000001,0.730909090909091,1.3784802453789817,0.91581021215052,0.6278692030332338
58165.83,60,27.25,149820.4,11.87,380,2.6,15,0,MORTGAGE,home_improvement,Verified,0,1784.814163173555,148197.34566666666,0.8545454545454545,0.3882370491601945,0.14295629939636165,0.4518448723638786
19747.82,48,21.31,61471.11,50.6,620,21.9,21,0,MORTGAGE,car,Source Verified,0,614.8024689093872,259203.18050000002,0.4181818181818182,0.32125367510038455,0.12001783645866566,0.43443875334283627
22283.17,60,16.49,143336.26,12.23,393,26.1,30,7,MORTGAGE,car,Source Verified,0,547.7019618034117,146083.53831666667,0.8309090909090909,0.15546080245152202,0.04585318147439413,0.5323218332989545
86869.63,24,21.89,196741.49,44.57,534,29.1,25,3,MORTGAGE,other,Not Verified,0,4501.918630964048,730730.6841083333,0.5745454545454545,0.4415419950311447,0.2745888707642124,0.5418181295006635
94880.97,60,20.47,144399.06,41.14,554,27.8,17,4,MORTGAGE,debt_consolidation,Not Verified,0,2538.642479205719,495048.1107,0.5381818181818182,0.657074706719005,0.21096889239077202,0.5227571922693802
40464.39,60,19.21,178974.75,45.53,311,23.9,24,2,RENT,debt_consolidation,Source Verified,1,1054.3497809128569,679060.030625,0.98,0.2260899372676872,0.07069263888316248,0.6366175972216497
30720.74,24,6.48,190675.73,31.96,309,19.3,18,1,MORTGAGE,other,Source Verified,0,1368.2161286608339,507833.0275666667,0.9836363636363636,0.16111510363694426,0.08610741148823715,0.5119701350882178
66179.96,12,20.82,107615.19,38.32,586,23.4,7,0,MORTGAGE,home_improvement,Source Verified,0,6156.5500568118305,343651.1734,0.48,0.6149685746036411,0.6865071806474714,0.4595973847314138
43829.75,48,24.22,146418.5,57.2,683,13.0,22,0,RENT,car,Not Verified,0,1434.2662659920722,697928.1833333333,0.3036363636363636,0.29934571109525093,0.11754795460891122,0.43324085606695173
7411.7,24,29.85,173354.47,6.07,818,17.8,26,0,RENT,debt_consolidation,Source Verified,0,413.8369925974937,87688.46940833335,0.05818181818181822,0.04275459409843888,0.028646760081640375,0.1479199790384671
19834.5,36,5.28,84189.6,18.53,399,10.5,18,1,MORTGAGE,debt_consolidation,Source Verified,0,596.9544372480007,130002.77400000002,0.8200000000000001,0.23559323241825592,0.08508715146497914,0.39383704847983125
73017.36,12,23.25,67051.52,36.68,357,9.8,28,4,MORTGAGE,debt_consolidation,Source Verified,1,6878.017371258329,204954.14613333333,0.8963636363636364,1.0889739710598656,1.2309371727158451,0.719560606060606
67597.77,36,19.29,190387.74,57.84,329,22.7,29,8,RENT,debt_consolidation,Not Verified,1,2487.787796627302,917668.9068,0.9472727272727273,0.3550531667637843,0.15680344521935935,0.8053857990673905
7574.12,12,15.85,150734.63,5.73,540,13.6,19,0,RENT,debt_consolidation,Source Verified,0,686.6688860558595,71975.78582500001,0.5636363636363637,0.050248041873324,0.0546657833881326,0.27001430561154055
26087.36,48,8.19,59542.78,1.35,643,6.4,20,1,MORTGAGE,debt_consolidation,Verified,0,639.1978944735298,6698.56275,0.37636363636363634,0.43812801484915553,0.12882123968149214,0.18299439669542192
26952.11,48,15.23,100835.01,3.34,762,6.1,7,1,OWN,home_improvement,Source Verified,0,753.2434484999354,28065.74445,0.16000000000000003,0.26728920838109704,0.08964070496942704,0.13980073716360938
68829.81,60,13.86,163361.32,3.14,675,25.8,8,1,MORTGAGE,debt_consolidation,Not Verified,0,1596.5579210218575,42746.21206666667,0.31818181818181823,0.42133480557086583,0.11727803774028202,0.19161477347099792
6872.5,36,12.57,118471.34,54.47,415,20.3,13,1,OWN,debt_consolidation,Not Verified,0,230.14085398539012,537761.1574833334,0.7909090909090909,0.05800981064281032,0.023311040862918252,0.5563876192378069
14890.32,12,23.27,136991.38,43.28,554,16.4,27,0,RENT,debt_consolidation,Not Verified,0,1402.7675269187546,494082.2438666667,0.5381818181818182,0.10869530623021681,0.1228778797835678,0.45406475767532656
80992.03,48,22.52,155678.28,40.63,801,12.0,18,5,MORTGAGE,debt_consolidation,Not Verified,0,2574.6604808881625,527100.7097,0.08909090909090911,0.5202526004269832,0.19846009199650683,0.3903994940481356
21961.74,24,19.73,131961.65,31.35,480,12.9,24,2,OWN,debt_consolidation,Verified,0,1114.8657658317143,344749.810625,0.6727272727272727,0.1664251697368137,0.10138088747738885,0.4751376342022844
67010.88,48,28.47,117214.28,46.92,574,1.7,11,2,RENT,debt_consolidation,Source Verified,1,2353.529706389193,458307.8348,0.5018181818181818,0.571695530612823,0.24094638022492068,0.5291110016588557
27627.36,24,13.75,154930.57,9.34,827,13.6,9,0,RENT,debt_consolidation,Not Verified,0,1323.208659357173,120587.62698333334,0.041818181818181865,0.17832090852050694,0.10248786867747324,0.09880181717077766
14446.93,12,11.1,150961.35,23.52,704,23.9,23,0,RENT,car,Verified,0,1277.5176106702202,295884.246,0.2654545454545455,0.09569952838922015,0.10155057124252427,0.22546414803334336
28101.36,48,21.4,133377.03,29.4,711,11.6,1,0,MORTGAGE,debt_consolidation,Source Verified,0,876.2353703382939,326773.72349999996,0.2527272727272727,0.21069115124245907,0.07883534701634552,0.28443808015618
73615.36,48,9.97,84762.09,6.62,439,11.5,22,2,RENT,car,Not Verified,0,1866.0152887144473,46760.419649999996,0.7472727272727273,0.8684939222239565,0.2641768680382158,0.3754264746826094
86291.16,12,12.88,93046.18,25.17,528,0.5,8,4,RENT,other,Not Verified,0,7702.433998017265,195164.36255,0.5854545454545454,0.9274014258296258,0.9933691848091689,0.5206410093900078
83870.89,48,10.62,194678.94,18.99,345,13.7,21,0,RENT,home_improvement,Not Verified,0,2152.2420536675127,308079.42254999996,0.9181818181818182,0.4308164509217073,0.13266409116471536,0.4362350454801079
42732.44,24,6.73,40229.47,2.13,634,0.8,12,2,OWN,debt_consolidation,Not Verified,0,1908.0152801595202,7140.730925,0.3927272727272727,1.0622173247621707,0.5691395726047159,0.250163502715017
68468.09,48,25.69,68330.89,8.2,357,17.1,2,1,MORTGAGE,debt_consolidation,Verified,1,2296.6341498101033,46692.77483333333,0.8963636363636364,1.002007876671883,0.40332578424957205,0.4909865178188966
24473.51,36,11.36,108632.32,45.84,760,15.2,15,0,OWN,home_improvement,Not Verified,0,805.4100751402572,414975.4624000001,0.1636363636363637,0.22528755714689697,0.0889691106816377,0.28260963834089103
32849.03,60,16.83,170611.34,1.08,748,25.2,21,2,MORTGAGE,other,Verified,0,813.3833449849369,15355.020600000002,0.18545454545454543,0.19253720180616365,0.057209562622386315,0.16245004717132955
90151.9,24,6.08,49461.62,56.06,593,17.5,24,2,RENT,other,Not Verified,1,3998.837779306322,231068.20143333336,0.4672727272727273,1.8226637138047639,0.9701674419818004,0.538465532076968
6235.18,36,22.48,69851.83,5.19,378,9.7,18,0,RENT,debt_consolidation,Verified,0,239.675447466418,30210.916475000005,0.8581818181818182,0.08926294414906524,0.04117437395121955,0.3960260737587583
13123.31,12,13.26,31843.68,47.95,314,15.5,17,0,MORTGAGE,home_improvement,Verified,1,1173.7397171596176,127242.038,0.9745454545454545,0.4121166272239892,0.44231309339609653,0.6181538850971853
24749.19,24,23.62,147077.35,53.92,738,21.0,15,1,MORTGAGE,other,Not Verified,0,1303.827574394536,660867.5593333334,0.20363636363636362,0.1682732929305566,0.10637892845318761,0.4010572867847127
7520.56,60,15.31,62877.7,56.47,630,2.8,20,0,MORTGAGE,car,Verified,0,180.13969127079653,295891.9765833333,0.4,0.11960615607759191,0.034379061181461126,0.41996957278481273
22236.37,60,9.89,89961.46,52.05,691,18.6,20,4,RENT,home_improvement,Source Verified,0,471.2545155956902,390207.83275,0.28909090909090907,0.24717662430111736,0.06286085382727538,0.4239029035645457
60388.95,12,17.83,99866.26,17.25,467,27.5,9,1,RENT,debt_consolidation,Verified,0,5531.573895875198,143557.74875,0.6963636363636363,0.6046982234039805,0.6646778076049146,0.4533900534877642
45035.33,12,8.26,180436.51,19.99,580,9.0,3,0,MORTGAGE,debt_consolidation,Verified,0,3922.9686124818545,300577.15290833334,0.49090909090909096,0.24959100572273316,0.2608985473604109,0.29423970322088955
89803.81,24,16.01,94039.45,25.59,711,18.8,20,0,OWN,home_improvement,Verified,0,4397.502976822853,200539.127125,0.2527272727272727,0.9549589028859696,0.561147855733676,0.2952343310279131
82657.14,48,12.93,46140.5,8.36,554,24.6,19,5,MORTGAGE,car,Source Verified,0,2214.6134237486585,32144.54833333333,0.5381818181818182,1.7914227197364572,0.5759660403546538,0.41251357373243513
37472.65,12,27.8,114376.69,1.34,631,15.4,18,2,MORTGAGE,other,Verified,0,3612.669437204283,12772.06371666667,0.3981818181818182,0.327624885804966,0.3790285699511972,0.3140498266920895
29645.23,48,6.52,193332.44,52.15,734,21.5,20,2,MORTGAGE,other,Verified,0,703.3087237620416,840190.5621666666,0.21090909090909093,0.15333810507952003,0.043653846634038755,0.3415552331482523
41070.78,36,22.35,129383.42,33.25,418,9.3,30,0,MORTGAGE,debt_consolidation,Not Verified,0,1575.9579685120339,358499.89291666663,0.7854545454545454,0.31743464502638746,0.1461662987587158,0.49746738745162916
61078.02,60,9.57,197009.7,36.52,336,9.2,8,3,OWN,car,Verified,0,1284.8424890637718,599566.187,0.9345454545454546,0.3100254454476099,0.07826066365648625,0.5653636421232243
30466.05,48,12.98,171399.32,55.62,593,20.0,1,0,MORTGAGE,debt_consolidation,Source Verified,0,817.0254423021521,794435.8482,0.4672727272727273,0.17774895489667053,0.05720154145084021,0.4329356086905386
64294.15,60,15.39,26473.84,39.91,334,21.2,24,1,OWN,home_improvement,Not Verified,1,1542.7468542048684,88047.57953333332,0.9381818181818182,2.4285917721040846,0.6992926696866953,0.6261445699989726
43894.11,48,27.7,138511.93,41.45,722,28.1,24,5,OWN,home_improvement,Source Verified,0,1522.2784543231382,478443.29154166667,0.23272727272727278,0.3168976852751962,0.13188280209421427,0.4581511589973002
57444.48,36,11.06,71618.04,47.22,696,6.7,15,0,RENT,debt_consolidation,Source Verified,0,1882.2912171520845,281816.9874,0.28,0.8020951145828622,0.3153883379917269,0.35052883379917266
46432.02,12,7.28,120731.03,6.98,785,14.0,19,1,OWN,debt_consolidation,Not Verified,0,4023.6075376267722,70225.21578333333,0.11818181818181817,0.3845906060769961,0.3999244473564192,0.1395594144326116
32974.25,36,12.97,70282.13,21.61,652,7.5,30,0,MORTGAGE,debt_consolidation,Not Verified,0,1110.5563830882909,126566.40244166668,0.36,0.46916975908385244,0.18961685704544656,0.2668833523712113
95103.06,12,7.62,82796.67,58.09,337,2.4,26,1,MORTGAGE,debt_consolidation,Not Verified,1,8256.165655248598,400804.880025,0.9327272727272727,1.1486338762174855,1.1965938710214212,0.6989762121212122
77542.55,12,8.21,186170.37,55.38,439,12.1,10,0,MORTGAGE,other,Not Verified,0,6752.836077421308,859176.2575500001,0.7472727272727273,0.41651391679567484,0.4352681521181684,0.5486622697572714
18310.75,60,19.35,57195.77,53.04,744,11.2,12,4,RENT,debt_consolidation,Verified,0,478.5242521961588,252805.30339999998,0.19272727272727275,0.3201416818061895,0.10039712773084279,0.4358942582276298
87504.46,36,6.52,177339.64,27.13,392,8.1,28,0,MORTGAGE,debt_consolidation,Not Verified,0,2682.7210885449044,400935.36943333334,0.8327272727272728,0.49342865475536096,0.18153106131567004,0.4287293182527791
51305.96,48,5.77,25482.41,51.43,684,8.9,6,1,MORTGAGE,debt_consolidation,Not Verified,0,1199.5191843213438,109213.36219166667,0.30181818181818176,2.013387273809659,0.5648692651855192,0.3994949568215822
89982.46,36,22.86,36357.78,2.9,729,10.8,29,3,MORTGAGE,other,Not Verified,1,3476.63349982505,8786.4635,0.21999999999999997,2.474916235259689,1.147473855606712,0.32052333333333327
80986.25,60,14.04,173841.51,8.91,482,29.7,13,7,MORTGAGE,debt_consolidation,Source Verified,0,1886.088253075137,129077.321175,0.6690909090909091,0.46586255492143386,0.13019364038486345,0.46048618222030446
45395.28,12,8.13,133500.09,24.84,477,23.5,4,1,MORTGAGE,debt_consolidation,Not Verified,0,3951.5932169301846,276345.1863,0.6781818181818182,0.34003932132180587,0.3551991508257576,0.4089035514462121
7134.58,60,11.34,154502.5,29.0,607,2.1,13,1,RENT,car,Verified,0,156.33554214896986,373381.0416666667,0.4418181818181818,0.04617776411384929,0.012142369902025133,0.32204393395989944
30524.35,24,21.05,57695.18,15.81,774,26.2,17,0,MORTGAGE,debt_consolidation,Not Verified,0,1569.2633395066687,76013.39965,0.13818181818181818,0.5290623930803231,0.32639052472112967,0.21107768883574934
56455.25,24,11.89,116675.02,21.39,423,19.0,30,0,MORTGAGE,debt_consolidation,Verified,0,2654.6455067258917,207973.22315,0.7763636363636364,0.48386749794429,0.2730297031936288,0.41571524304663565
65180.43,48,17.36,152699.46,9.77,818,26.7,1,1,MORTGAGE,car,Not Verified,0,1892.9459412770723,124322.81034999999,0.05818181818181822,0.426854358227593,0.1487585568103834,0.14538782537800804
29499.33,60,8.04,132916.54,29.35,630,10.3,5,0,RENT,debt_consolidation,Source Verified,0,598.7049224972253,325091.7040833334,0.4,0.22193874441811381,0.05405240815000679,0.2798569074816673
18238.83,48,19.7,104905.78,47.63,846,13.9,28,0,MORTGAGE,other,Verified,0,552.1031198471397,416388.5251166667,0.0072727272727273196,0.17385915246995925,0.06315416975275984,0.26611920485406393
84318.37,48,12.9,192761.08,39.68,349,26.9,24,0,RENT,home_improvement,Not Verified,1,2257.868034808577,637396.6378666667,0.9109090909090909,0.43742424559978604,0.14055957985762957,0.529807473137278
98518.21,24,20.67,141708.32,6.47,370,8.2,17,1,MORTGAGE,home_improvement,Source Verified,0,5046.467932267137,76404.40253333333,0.8727272727272728,0.6952182483004526,0.4273398709913832,0.45782686588701715
54940.57,48,25.21,183395.14,29.25,755,27.5,18,0,MORTGAGE,debt_consolidation,Source Verified,0,1828.1124086086775,447025.65375000006,0.17272727272727273,0.2995748415143389,0.11961794027532097,0.2751313394820776
21309.53,24,20.29,151358.69,41.86,776,24.9,7,0,OWN,car,Verified,0,1087.5869452861982,527989.5636166666,0.13454545454545452,0.1407882824567258,0.0862259269252025,0.291290168450096
30869.2,12,12.39,152383.44,31.79,545,29.4,16,0,RENT,home_improvement,Not Verified,0,2748.326158344506,403689.1298,0.5545454545454546,0.20257581794977197,0.21642715179637675,0.37775195760388014
6747.11,60,11.39,34403.29,23.5,693,9.7,8,1,MORTGAGE,debt_consolidation,Source Verified,0,148.01421652010754,67373.10958333334,0.2854545454545454,0.19611816195485954,0.051627928556870296,0.24854855043144458
91858.39,48,13.19,84703.63,37.31,777,7.1,12,1,MORTGAGE,debt_consolidation,Source Verified,0,2473.001809880664,263357.7029416667,0.1327272727272727,1.0844681626985762,0.35035123900319226,0.289708002688198
16186.35,24,9.12,174506.49,58.12,324,9.9,14,1,MORTGAGE,home_improvement,Source Verified,0,740.3607379922564,845193.0998999999,0.9563636363636363,0.09275500298011839,0.05091116585925875,0.6184650559798653
59769.07,36,9.53,61868.7,5.69,616,28.6,19,2,RENT,car,Not Verified,0,1915.4179057118008,29336.075249999998,0.4254545454545454,0.9660631304682336,0.3715128145337079,0.267888705695795
31035.25,48,24.77,40791.06,23.4,769,10.0,11,0,MORTGAGE,other,Source Verified,0,1025.062548593104,79542.567,0.14727272727272722,0.7608346044451898,0.3015550609157313,0.25828096063702766
57646.91,12,14.62,78699.09,24.4,519,17.0,12,0,OWN,home_improvement,Source Verified,0,5192.781719428123,160021.48299999998,0.6018181818181818,0.7324977963531727,0.7917928991699584,0.4299623202200262
66884.94,12,15.9,59678.82,34.62,466,12.1,13,0,MORTGAGE,home_improvement,Source Verified,0,6065.363304562105,172173.3957,0.6981818181818182,1.1207483660032151,1.219601186061408,0.5322136363636363
83825.47,36,19.85,186551.88,9.13,738,11.9,8,1,RENT,debt_consolidation,Source Verified,0,3108.8518424856347,141934.8887,0.20363636363636362,0.44934133067970156,0.1999777333245187,0.2087121672718458
24610.02,24,19.74,176234.0,10.6,485,5.8,1,2,MORTGAGE,home_improvement,Not Verified,0,1249.4231020030531,155673.36666666667,0.6636363636363636,0.13964399605070532,0.08507482792217529,0.38390687673161145
6044.6,48,6.68,109942.98,17.12,302,16.1,9,0,RENT,other,Not Verified,0,143.84975646708625,156851.9848,0.9963636363636363,0.05497940841698124,0.015700839449731444,0.4283506900055792
18004.13,24,25.79,31041.9,57.35,828,25.5,28,1,MORTGAGE,home_improvement,Source Verified,0,968.0588437928319,148354.41375,0.040000000000000036,0.5799944591020524,0.37422664609814416,0.3935409979431478
90501.77,12,9.43,148621.22,44.05,626,1.5,2,1,MORTGAGE,debt_consolidation,Verified,0,7932.5712190072845,545563.7284166666,0.40727272727272723,0.6089424511519956,0.6404930239981034,0.42785642361193155
88019.56,24,23.08,132214.11,39.7,751,26.7,14,7,MORTGAGE,debt_consolidation,Source Verified,0,4613.372040148051,437408.34724999993,0.18000000000000005,0.6657349960605566,0.41871827811552503,0.48260849447821924
61754.24,12,24.32,194699.84,49.02,754,20.0,13,2,RENT,debt_consolidation,Not Verified,0,5849.023570373039,795348.8464,0.17454545454545456,0.31717663455707,0.3604948152216071,0.4186703906130699
62049.1,24,22.87,120611.58,7.65,337,18.5,16,1,MORTGAGE,home_improvement,Verified,0,3245.7131491248892,76889.88225000001,0.9327272727272727,0.5144539189354786,0.3229255249744566,0.4821020979519911
68178.48,36,19.47,80550.87,51.56,394,18.8,2,1,RENT,other,Not Verified,1,2515.3826571440823,346100.2381,0.8290909090909091,0.8464027762828632,0.374727074775592,0.6203678589927107
21660.27,60,5.37,113423.9,35.69,471,8.9,4,9,OWN,debt_consolidation,Verified,0,412.4378804681439,337341.5825833333,0.6890909090909091,0.19096742397325434,0.04363502370856342,0.575733653886008
91869.13,36,14.01,196267.39,20.12,476,12.5,12,7,MORTGAGE,debt_consolidation,Verified,0,3140.3153296524324,329074.9905666667,0.6799999999999999,0.4680814780285202,0.19200226770136997,0.5170735601034704
44783.2,36,20.12,145345.24,48.95,662,24.0,16,1,MORTGAGE,home_improvement,Verified,0,1667.043638800828,592887.4581666667,0.3418181818181818,0.30811604150228794,0.13763452910883037,0.41783814988058005
41398.16,60,14.69,140955.7,48.15,643,9.2,10,1,RENT,other,Not Verified,0,978.1357447173848,565584.74625,0.37636363636363634,0.29369624640933284,0.08327175798217891,0.3994394485254907
54297.18,60,26.59,63322.69,50.74,572,14.1,3,1,RENT,debt_consolidation,Not Verified,1,1644.7022852160926,267749.4408833334,0.5054545454545454,0.8574679944898108,0.31168018008383896,0.5258537755841415
9461.77,48,12.72,153848.45,6.93,416,0.6,4,0,MORTGAGE,debt_consolidation,Verified,0,252.52265781860226,88847.479875,0.7890909090909091,0.06150058710373747,0.019696473339986375,0.33790646551581677
20796.92,48,12.34,155048.93,58.16,510,22.0,6,1,MORTGAGE,debt_consolidation,Source Verified,0,551.1408683542479,751470.4807333333,0.6181818181818182,0.13413133518560882,0.04265550507346923,0.5123225202043166
75113.19,36,11.65,77112.02,57.58,599,12.5,23,0,RENT,home_improvement,Verified,0,2482.294962624206,370009.1759666667,0.4563636363636364,0.9740788790126363,0.38628918748971264,0.4648728581429107
12865.87,36,13.32,107068.49,21.45,557,15.8,5,4,MORTGAGE,car,Not Verified,0,435.4877052980054,191384.925875,0.5327272727272727,0.12016485896083899,0.048808500648286575,0.39399039551937404
62299.45,12,18.94,73028.6,3.95,370,3.4,18,1,MORTGAGE,debt_consolidation,Source Verified,0,5739.520317481822,24038.580833333337,0.8727272727272728,0.8530829017672528,0.9431132982116849,0.49198420860904735
28308.17,12,22.68,66566.91,10.02,657,29.8,3,3,RENT,home_improvement,Verified,0,2658.7586629838775,55583.369849999995,0.35090909090909095,0.425258886134267,0.47929375054071954,0.3432175568722538
41983.08,48,21.56,24661.29,59.57,340,9.1,10,1,RENT,home_improvement,Verified,1,1312.713917276287,122422.753775,0.9272727272727272,1.7023878312934968,0.6387568130992111,0.722869469188709
32425.9,48,25.19,71338.11,33.78,508,19.0,11,2,MORTGAGE,home_improvement,Not Verified,0,1078.588791734053,200816.77965,0.6218181818181818,0.45453825451781665,0.18143269426129507,0.4972896330624932
38788.91,12,27.15,119714.59,21.4,691,17.4,19,0,MORTGAGE,debt_consolidation,Source Verified,0,3727.2498379199,213491.0188333333,0.28909090909090907,0.32401155114009084,0.3736135925874933,0.3163098441072342
73309.36,12,25.4,20288.21,17.29,311,23.6,14,1,MORTGAGE,other,Verified,1,6981.867485194068,29231.92924166666,0.98,3.613397140506728,4.129610735610919,0.6166416666666666
33226.56,24,5.47,70979.44,15.42,613,8.8,21,1,RENT,home_improvement,Source Verified,0,1464.6992244389178,91208.58039999999,0.4309090909090909,0.4681152739441167,0.24762650555241084,0.26171083237342285
58808.44,24,23.4,178653.86,39.85,484,22.7,28,0,RENT,car,Not Verified,0,3091.683552180105,593279.6934166666,0.6654545454545455,0.32917531140944845,0.20766527309379862,0.4933172848851375
50224.79,12,10.21,126856.75,25.16,305,11.5,11,3,RENT,home_improvement,Source Verified,1,4420.463893369952,265976.31916666665,0.990909090909091,0.39591736348282613,0.41815328487005554,0.5743068436385206
68048.76,24,8.32,129415.31,57.92,405,12.3,28,0,MORTGAGE,other,Source Verified,1,3087.6021113102565,624644.5629333333,0.8090909090909091,0.5258169222791337,0.2862970798101328,0.5664248594961647
93998.83,60,20.96,92605.57,41.03,818,20.2,21,1,RENT,home_improvement,Source Verified,0,2540.8695565469734,316633.8780916667,0.05818181818181822,1.015045099339057,0.3292505480886698,0.30808702450583675
74594.35,48,12.99,141764.99,47.52,587,23.5,4,0,RENT,debt_consolidation,Source Verified,0,2000.8094075808642,561389.3604,0.47818181818181815,0.5261831570686106,0.16936278054948808,0.4142599144185851
25419.34,48,6.43,54187.9,17.56,848,20.0,24,3,OWN,debt_consolidation,Source Verified,0,601.9981252607391,79294.96033333334,0.0036363636363636598,0.4690962373518811,0.13331347963528517,0.15349074190292247
7962.4,12,8.44,167374.43,4.75,589,27.0,22,0,RENT,debt_consolidation,Not Verified,0,694.2575971151407,66252.37854166667,0.4745454545454545,0.04757238008219057,0.049775172739239135,0.20462009303149964
29915.08,36,5.02,41004.04,29.27,599,8.6,6,1,OWN,debt_consolidation,Verified,0,896.850433329769,100015.68756666667,0.4563636363636364,0.7295642087950358,0.2624669471583099,0.32801230077643717
61532.4,12,27.58,138080.24,18.87,516,27.0,17,0,OWN,other,Source Verified,0,5925.6083233759055,217131.17740000002,0.6072727272727273,0.4456278465332911,0.5149708595560876,0.4329875405010633
9885.45,24,5.62,81406.88,12.12,471,3.9,22,0,MORTGAGE,other,Verified,0,436.43848980176017,82220.9488,0.6890909090909091,0.12143261110117474,0.06433438890694647,0.3005952570725128
